#'chr'	'start'	'end'	'GSE153529_H2Aub_1Cell_Mat.merged.bw'	'GSE153529_H2Aub_1Cell_Pat.merged.bw'	'GSE153529_H2Aub_2Cell_Mat.bw'	'GSE153529_H2Aub_2Cell_Pat.bw'	'GSE153529_H2Aub_4Cell_Mat.bw'	'GSE153529_H2Aub_4Cell_Pat.bw'	'GSE153529_H2Aub_Epi_E65_Mat.bw'	'GSE153529_H2Aub_Epi_E65_Pat.bw'	'GSE153529_H2Aub_ICM_Mat.bw'	'GSE153529_H2Aub_ICM_Pat.bw'	'GSE153529_H2Aub_MII.merged.bw'	'GSE153529_H2Aub_Morula_Mat.bw'	'GSE153529_H2Aub_Morula_Pat.bw'	'GSE158360_H2Aub_Sperm.merged.bw'
chr4	46038221	46040221	3.1545584708452226	8.690450839042663	10.079568983793258	7.203372293710709	3.2142179691791535	4.492095518112182	25.397867388248443	27.99288816976547	20.461886639595033	14.359882242202758	5.853315164148808	7.235571779072285	9.794317796468734	3.367898912668228
chr4	46342643	46344643	10.65744365644455	1.7089203777313233	7.692106844902039	7.285678611278534	2.3898230566978453	1.3857016956806183	36.03719151687622	31.91613668012619	7.7532614850997925	7.208781361579895	5.711343891143799	7.6166825042963024	8.525924611091614	17.251535154104232
chr4	46504071	46506071	3.4777210421562197	3.9359546432495116	5.329630160808564	4.078704975128174	1.9486784245967865	4.959352847337723	9.372108864784241	7.2609980463981625	10.446691966056823	10.693019652366639	1.6358486874103546	6.553018120706081	8.735085294365883	1.0712914452552795
chr4	46535936	46537936	1.3191355590820313	0.0	3.529348737001419	2.3329238295555115	3.0775919284820556	3.138534067869186	4.889211752891541	4.999715420246124	4.314939880371094	2.1626346588134764	0.8829062432050705	5.2566260960102085	3.18693564927578	1.7629215667247773
chr4	46661317	46663317	8.931819500803947	0.0	4.728703951835632	4.629914086461067	7.403354524135589	4.6466119873523715	4.846561497211456	6.587916481018066	13.062903372764588	10.212432861328125	6.499602553248406	6.228918299973011	4.664480895757675	4.595175758123398
chr4	47014668	47016668	6.972578560113907	6.779071145534515	4.931094237327576	11.514504958629608	6.658852256298065	12.335337223052978	9.23741937494278	4.955921864509582	5.954617635726929	10.798746445655823	3.188350995659828	8.050112582087516	15.879232422351837	9.771127386331559
chr4	47207011	47209011	11.412792078733444	12.783137306213378	6.041746768712997	10.391217876434327	10.237217155456543	11.453975735902786	35.78463408756256	29.22265264773369	7.1537120819091795	27.258797386169434	8.388315600991248	15.416895081937312	19.73899364101887	11.082770055294036
chr4	48044304	48046304	6.410348081350326	1.758986307144165	9.347467653274537	7.701839290142059	2.9936469238996506	3.419134724140167	16.720517365455628	17.654608694791794	10.462588316440582	8.770679163932801	6.996149032175541	9.001323650479316	6.011827464342117	6.564114693880081
chr4	49058461	49060461	5.394910760879517	4.898169827461243	4.03907289147377	4.047986379384994	3.9367240965366364	4.416695577263832	11.610194536447525	4.411920783042908	6.912994417190552	3.416960019111633	11.19171445953846	5.907164825677872	6.418384701490402	9.17366923570633
chr4	49583505	49585505	13.736468412876128	4.593397254943848	11.13150410413742	8.102932723760604	15.503737992048263	6.2486344337463375	4.377396607398987	5.612869358062744	8.856978249549865	12.975805032253266	8.154519492983818	9.629207292497158	10.693107578754425	4.772742329835892
chr4	49660610	49662610	2.0557964730262754	0.0	0.0	0.41731826663017274	0.0	1.2670332491397858	0.0	0.5762699842453003	0.7948569774627685	0.8410245895385742	2.811173448562622	0.6052427664399147	0.4703965890407562	1.2115795946121215
chr4	56959135	56961135	3.4029677283763884	3.156600630283356	2.8984377658367158	1.854746586084366	2.53571347117424	2.2064932799339294	2.7723491191864014	0.7722017788887023	3.9969958877563476	0.648790397644043	4.640555175542832	1.2339137694239617	0.6551945674419403	5.08176855802536
chr4	57060725	57062725	2.920164757966995	1.4150287985801697	3.3731813549995424	9.650477296113968	4.457758092880249	6.304262971878051	8.025221133232117	6.799989092350006	7.380819797515869	13.456382703781127	3.637573704123497	3.9828859210014342	7.454936158657074	1.83944274187088
chr4	57567247	57569247	2.6086820304393767	15.334554999351502	10.471856908321381	7.57200706577301	6.083397478818894	8.73078754234314	7.156477519989013	14.041391158103943	6.9720317029953005	8.996554577827453	2.5470079214572907	12.525003746926785	12.744793269038201	6.131475400924683
chr4	58041795	58043795	1.853330544233322	0.7401689100265503	0.2498650074005127	0.13330982208251954	2.089937331676483	0.890013599395752	2.8060213708877564	0.2305079936981201	0.9992487716674805	0.9371416854858399	10.262902076840401	0.9996267521381378	0.5795959675312042	0.7897334206104278
chr4	58434251	58436251	2.803357779979706	12.291142005443573	4.462596787691116	8.368387647390366	3.759571224451065	3.207757115125656	3.982309184551239	2.4203359365463255	3.4019878635406493	12.190047373533249	1.2699723402261733	1.522087816298008	2.225142042160034	2.8940572440624237
chr4	58796233	58798233	0.545097005367279	5.046203392505646	1.1056542098522186	1.6055154268741607	0.7340832657814026	0.9283336293697357	0.0	1.7288122057914734	0.0	0.0	2.4368212178349493	1.334657575905323	0.3855576320886612	1.5863354630470277
chr4	58942627	58944627	1.7754612975120545	5.768960225582123	5.364610575914383	6.6985384647846224	3.644943306684494	7.849425756931305	10.710015752792359	11.156582861423493	4.996244359016418	6.487900638580323	2.2630652766227723	8.600687918305397	8.34952786564827	2.1847684526443483
chr4	59313682	59315682	6.407232270956039	2.285815751552582	9.929650113105774	5.419341045618057	5.400257064342499	4.070576260089874	2.862143814563751	2.247452938556671	9.910737770080566	6.761833646774292	2.7377156733870507	4.406164852440357	5.681711530089379	8.062156328439713
chr4	59904898	59906898	5.977388556480408	4.906877804279327	10.294458957910537	9.85045202112198	5.488256748199463	8.013831732749939	4.779215680122375	10.257609272003174	5.554918267250061	6.117849206447601	0.7416412442922592	7.4245654836893085	6.076507140755654	1.4941187994480134
chr4	63164629	63166629	6.1393605463504795	11.755615139007569	3.3581921882629393	10.307761780261993	10.97651009297371	9.322891541719436	8.063380068302154	8.943712287425996	7.6260890293121335	4.185899290084839	4.431482946872711	12.571077157139777	14.802364753603936	8.195572541952133
chr4	63214411	63216411	9.36166835808754	7.606318837165833	6.21540407538414	11.34757542181015	14.424622433423997	12.26487676525116	22.75459412765503	19.477928054332732	9.386131291866302	24.360865691184998	6.986966174840927	14.21225852870941	16.906540238857268	23.487993042707444
chr4	63413909	63415909	9.758809255599976	7.33201999282837	7.765819450378418	8.770640453338624	9.584761224985122	9.54663339996338	8.112768236160278	6.742360591888428	6.910718170166016	14.417555475234986	3.377646103143692	9.856466945052146	12.284901335835457	12.58571579837799
chr4	63958784	63960784	3.8904386341571806	2.503509151935577	1.6441133308410645	3.3466599774360657	3.5395775504112246	2.871529664039612	1.9238090524673461	1.5720646772384643	0.3406529903411865	0.0	3.4835948452949523	2.263215037882328	3.8648092521429063	3.752466005086899
chr4	65123173	65125173	2.592327490091324	5.00702418088913	1.9701882119178773	3.591254003763199	3.9320916311740874	4.88271381855011	5.43919617152214	13.927292840480805	3.6336338996887205	0.8410245895385742	13.37637826502323	5.206646133184433	3.883288457632065	8.330959648609161
chr4	65379802	65381802	3.6537141885757447	3.927245820045471	2.777252686500549	4.35401927447319	4.744909076213837	4.200368491411209	5.443683624267578	1.546708637714386	1.135509967803955	0.7208782196044922	11.924178474783897	1.778242322921753	2.077303425192833	2.3054358661174774
chr4	68760371	68762371	4.678497005939484	10.684550524711609	2.0039202382564545	2.139913449525833	2.117725966691971	4.07304914689064	5.396541424274445	1.4683362102508546	1.9303684473037719	0.48058547973632815	20.19806851887703	1.815727910399437	2.400700198888779	1.0094854044914245
chr4	70215854	70217854	4.808540019392967	13.205469212055206	8.308029270172119	7.969619971513748	8.997730767607688	8.421757806301118	2.0584967312812803	3.5060283365249636	4.769145369529724	3.022881318092346	1.977709984779358	6.684216943919659	5.932871271967888	3.5072066485881805
chr4	70430926	70432926	1.1680653870105744	8.59901305437088	1.7165743532180786	3.446352900028229	2.199934017658234	1.0507100224494934	1.795854389667511	3.3423661589622498	2.3845744371414184	2.3981215438842773	2.9255981303453447	1.2885811373591423	1.7438262628316878	1.7658648669719696
chr4	73713578	73715578	1.9514491567611694	2.612357521057129	3.5330958359241484	1.3899003467559814	2.120041698694229	2.85051518201828	1.6836141705513001	2.8813501715660097	0.9084079742431641	2.0569058532714846	3.010357093691826	2.5990281763672827	2.0840233693122863	0.7387199764251708
chr4	73790243	73792243	4.9339137313365935	5.533848445415497	9.293746097803115	6.602897994995117	9.134354087829589	5.296815742731094	9.262112493991852	12.700992726802825	11.128007197380066	5.440224650382995	10.741083486437798	8.151638128340243	8.811949432373046	2.74690238237381
chr4	74012602	74014602	11.372302839756012	12.325983673810958	11.758666323661805	13.663692625522614	10.056012843370437	10.421811648130417	18.014644265174866	15.218132784128189	3.7471868991851807	5.406583070755005	14.890743452191353	13.43403676122427	14.331960764884949	7.887534948587418
chr4	86982125	86984125	4.672265803813934	3.374294674396515	2.9671532213687897	2.956002062559128	0.7815555274486542	3.368454247713089	3.535586643218994	2.5355886816978455	5.109802865982056	2.2827810287475585	1.7304962247610092	2.596686278283596	2.3519811809062956	2.0111254930496214
chr4	87768924	87770924	2.8843446271419526	7.845789151668549	5.869336153507232	5.8018831744194035	5.213843649864197	6.770286335945129	4.884722508907318	5.246364690303802	9.311182284355164	4.4502198734283445	3.5302123079299927	4.279648556053639	5.292795273303986	3.9535775430202484
chr4	89273472	89275472	7.5830834963321685	0.09578656482696533	4.56878897023201	6.687524807453156	5.431519019603729	3.4191354191303254	34.9114190826416	30.090523520469667	17.81387992191315	5.017310291290284	18.74303130054474	6.442903539538383	6.4872651920318605	16.201817877531052
chr4	89687197	89689197	8.850833651781082	10.279636958360673	3.3232082934379576	9.118981678247453	4.860696326971054	4.64043008685112	16.809189745903016	11.520788843631744	7.473936872005463	10.409475335121154	12.629792771220208	3.790770632147789	5.79049298286438	3.6788862466812136
chr4	91249688	91251688	0.0	0.0	0.2498650074005127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3379357267618177	0.0	0.0	1.249840770483017
chr4	95048035	95050035	1.012323760986328	1.85041846036911	2.317503526210785	2.2199004352092744	3.2477943086624146	2.410453051328659	4.209031116962433	4.24134959936142	1.0219589710235595	1.5018300831317901	7.946156078577042	1.4447716400027275	1.5455871951580047	1.9718823909759522
chr4	97580942	97582942	0.02647614026069641	1.597893581867218	6.391558307886124	3.739635147333145	3.782728687286377	4.296788824796677	6.155287560462952	2.9412831711769103	4.9962523698806764	1.8021938800811768	2.118974965810776	4.062544183731079	3.5859295204877855	3.9398403613567354
chr4	98753891	98755891	3.1927161633968355	2.6123608589172362	1.4679579198360444	3.262038772583008	3.405266345977783	2.7899454081058503	7.825431987285614	3.803382432460785	5.677556848526001	4.685705208778382	1.3420174777507783	4.396791077911854	4.477162419438362	4.439190900325775
chr4	99655298	99657298	0.0	0.00870786952972412	0.47599297428131104	0.06143852376937866	0.46777545642852786	0.0667510199546814	2.4086874923706056	3.7411447496414185	0.00908407974243164	0.0	4.8030099183321	0.44748934239149096	1.2734295554161073	17.691039904356003
chr4	100094790	100096790	2.4918746531009672	4.898173749446869	6.552722237110138	2.5734609246253966	1.8409974467754364	1.427730029821396	7.5425891280174255	3.9416886448860167	2.4981219291687013	4.517501602172851	1.6810534870624543	3.7368808794021606	4.884564132690429	5.204398014545441
chr4	100775678	100777678	1.1291302621364594	0.0	1.8502525227069855	0.11939914226531982	1.4473249971866609	1.4870642697811127	4.26514835357666	5.257884665966034	3.065876913070679	0.6007318496704102	2.7546674787998198	2.2304146622419356	1.8925051381587983	2.354488116502762
chr4	101549593	101551593	1.7411975798606874	1.2757028861045838	1.4904468970298768	0.7743566036224365	1.2493309319019317	0.6712185895442963	1.4681113815307618	0.0	0.0	0.7208782196044922	3.955419960618019	1.9859750631451607	1.158350647330284	6.282557493925094
chr4	101716905	101718905	0.545097005367279	8.88201852798462	9.738506050109864	5.685961021184921	5.58667084813118	5.908700881004333	21.292094082832335	16.49284506082535	8.107543320655823	3.003659248352051	2.366188716888428	5.685371256172657	7.211343152523041	4.8610383319854735
chr4	105028649	105030649	2.804915951013565	10.780333458423614	1.9976736130714416	5.621043426752091	3.2709545493125916	3.21517377614975	3.3066167607307433	5.469956933498382	3.978825925827026	3.6091969528198242	0.0	4.356183787405491	3.719488391160965	1.6667807080745698
chr4	106441333	106443333	5.346629461526871	4.0970500769615175	4.913604239702225	9.543831412315368	4.235451170444488	5.180619574785233	2.020336401462555	4.91673700761795	2.007583125114441	1.6820487022399901	0.8122737437486649	1.9195956816077233	5.179397033214569	6.867255634069442
chr4	106621448	106623448	8.251222043514252	7.601963461875916	12.082243230819703	6.607539331912994	4.799324617624283	5.743059868812561	22.335924911499024	19.703827676296235	8.062123036384582	6.728193855285644	4.341073392748832	11.68547255963087	10.01187448823452	9.894735594034195
chr4	107290464	107292464	2.6258127744197846	2.1290741000175477	1.8290129806995392	2.0773159310817717	0.46314401626586915	0.21632274985313416	3.6366057233810425	2.337351056098938	3.4837468042373656	3.378515483856201	0.0	0.48809963911771775	0.6929948806762696	5.7724201619625095
chr4	107433718	107435718	11.302998878598213	4.898170459270477	10.623025667667388	5.4147045068740844	8.299536356449128	8.732019095420837	13.540737375736237	16.60349335217476	4.201385140419006	11.807976892471313	8.19336986541748	8.860745830237866	10.866148454546929	28.350011817455293
chr4	107675289	107677289	2.7908991158008574	6.496068785190582	1.1206448636054993	4.417775751590729	0.6947160243988038	3.478469537496567	15.626166984081268	8.452729461193085	0.7948569774627685	8.463105529785157	1.5341378881931305	4.386638826489449	9.39448027265072	10.74234938621521
chr4	107801258	107803258	4.930798150539398	4.8981727957725525	6.671406650543213	4.172022673130035	3.984194522380829	2.914793947935104	17.972010496616363	12.558076775550843	9.53373881149292	4.767406290054321	2.224923712015152	3.8516830609440804	5.57839312016964	14.931377079725266
chr4	108013792	108015792	5.553768427610398	5.115871918201447	8.55914423775673	7.2230804679393765	7.873444545269012	4.8320308654308315	11.881815068244935	8.355918836593627	16.124247336387633	4.565562057495117	2.7546674817800523	11.51209446978569	11.381904688477515	7.654045918941498
chr4	108366776	108368776	1.1306870563030242	1.523877167701721	7.061199258327484	2.7832782855033873	3.587049899339676	2.22503399848938	3.2549845218658446	2.5378930106163025	19.303671622276305	6.728192901611328	2.0455171842575073	5.213675494611263	2.77029743373394	4.173329533100128
chr4	108878069	108880069	2.6865509033203123	7.4278050794601445	6.505249701023102	3.593574583530426	3.3149532099962236	1.9469045102596283	7.549320092439651	5.301687610149384	2.6116729259490965	8.621705281972885	2.2079719181060793	4.360086327910423	6.143705277562141	13.790425570249557
chr4	109414646	109416646	2.9201651573181153	0.5442418456077576	4.070308625936508	2.4389914534091948	4.442707341909409	6.252348998785019	2.469300556182861	9.575306123256683	7.380820798873901	5.646876883506775	0.4944274961948395	9.803361316442489	7.100463191747665	2.4113879277706145
chr4	109977024	109979024	1.557420265674591	0.0	5.250921647071839	1.3910601019859314	2.117725972652435	0.9901401293277741	13.365641541481018	18.762200962781908	5.33689935207367	0.9611709594726563	4.982416458010674	5.545580381006002	3.885810014247894	14.471271854400635
chr4	114405723	114407723	1.752099770307541	4.253791881084442	3.5993125762939453	3.2237837653160097	3.3537397655248644	3.5328589618206023	6.967911014080047	7.735852234363556	1.1445940475463867	4.4454124689102175	4.72955209505558	4.102374205410481	5.032400170683861	17.662586398124695
chr4	114820719	114822719	6.665767448186874	4.909061719894409	3.739236750125885	6.968053765296936	7.111573789596558	6.232564610719681	13.53849239206314	17.931217588424683	13.448976598739623	4.503082669258117	4.3707390395402905	9.056766267418862	9.27520140516758	9.558237986326217
chr4	114905279	114907279	5.556880152225494	8.289887178897859	5.2871506793498995	8.636172252893449	8.77541943025589	6.644195884466171	27.170149628162385	29.14775913858414	7.476209644317627	15.215328201293945	7.1451836032867435	9.732292127668858	11.670028163552285	15.454267263650895
chr4	114908256	114910256	4.390371198534965	3.6747171268463137	2.2163068063259126	1.5939235925674438	1.0501790404319764	3.469816323518753	14.692331996679306	8.717808364868164	2.8387774229049683	0.8410245895385742	7.848673973441124	5.9407440635561946	4.005088933467865	11.552684466600418
chr4	114923443	114925443	5.059290845870971	9.221634416103363	2.3474857149124144	5.800723279237747	5.194160012960434	3.550165444612503	23.420180762767792	19.53786430358887	10.369474108695984	9.270486136436462	4.964052018404007	4.037943951129913	6.499027443528175	13.237127821683883
chr4	115055425	115057425	4.55545951128006	6.53089747428894	10.01022890806198	7.650833755731583	9.928647208213807	9.610914140939713	39.84550586938858	37.22703994512558	20.041746377944946	16.339899480342865	3.74352245926857	15.228679236769675	12.851894330978393	22.073335075378417
chr4	115105322	115107322	10.219813071012497	3.4962067551612854	3.12331759929657	1.2461569726467132	5.4164651217460635	3.179326363801956	4.88247982263565	8.305204538822174	0.45420398712158205	7.43465355682373	4.776169562578201	3.433872790336609	2.834976890683174	1.3273413484096528
chr4	115914118	115916118	5.078754639863968	0.9796353220939636	16.324954089164734	8.201463514566422	6.5500135586261745	5.315358054637909	14.079486891746521	17.643077602386473	6.844855111122131	15.719941115379333	1.7502733365297318	10.490605018794536	6.822424689412117	6.173663268089294
chr4	115995667	115997667	1.2988895044326783	1.6675570149421692	3.9978461265563965	6.956464323759079	5.905084502696991	7.3086190789937975	13.037897285938262	8.452726140022278	9.46107012462616	10.81316876411438	0.5297437459230423	10.886554364264011	7.9664952977895735	4.187064443349838
chr4	117270462	117272462	2.3766258635520936	3.3220509738922117	7.437241172075272	4.682077776908875	3.634522593021393	4.854283308982849	3.932916749000549	4.471856097221375	3.924325693130493	3.306426074028015	1.464918038725853	5.233977050244809	3.2364928820133207	7.493157277584076
