#'chr'	'start'	'end'	'2cell_early_maternal_K4me3_mm10.bw'	'2cell_early_paternal_K4me3_mm10.bw'	'2cell_late_maternal_K4me3_mm10.bw'	'2cell_late_paternal_K4me3_mm10.bw'	'4cell_maternal_K4me3_mm10.bw'	'4cell_paternal_K4me3_mm10.bw'	'8cell_maternal_K4me3_mm10.bw'	'8cell_paternal_K4me3_mm10.bw'	'ICM_maternal_K4me3_mm10.bw'	'ICM_paternal_K4me3_mm10.bw'	'MII_oocyte_K4me3_mm10.bw'	'sperm_K4me3_mm10.bw'	'zygote_maternal_K4me3_mm10.bw'	'zygote_paternal_K4me3_mm10.bw'
chr18	34931002	34933003	1.1491365266861688	1.2036021430325765	3.1565795337393316	3.0353697887187603	4.316648920463134	4.430482308676772	6.867816952812406	4.711709737314462	7.3626669694452564	7.140906100508215	0.978705947302568	10.634248017549872	0.7367372916916669	0.5533333520094553
chr18	35213919	35215920	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.2017341355035926	0.5026666760444641	nan	nan
chr18	35561274	35563275	1.0867875630682615	1.062996671943368	1.9009915646179927	2.1796303533769392	1.9563120908884004	2.1240659598465803	1.358701002130501	2.7209601894491167	2.8086678122203614	3.1510699629293057	1.1877790074557615	2.5957285565241333	1.079254087034639	0.480000012450748
chr18	35654198	35656199	0.8477111891060932	0.584510934969865	1.3088121624941325	1.0990339882726434	1.5840063934715896	1.347804151851275	1.256462277387673	1.1861538290977478	1.442479571004438	0.72973262275604	0.5555193003278104	2.5912493474926728	0.43614233380995143	0.36396604743632643
chr18	35739553	35741554	0.6650000164906184	0.6666666766007742	0.8900000254313151	0.33000001311302185	0.6700000166893005	0.6700000166893005	nan	nan	0.6600000262260437	0.6600000262260437	0.7773631972756552	0.9274788488341148	0.5000000149011612	0.5000000149011612
chr18	35853690	35855691	0.7989956337031319	0.48658915892127874	0.8144444624582926	0.5166666739516788	0.6072035091423363	0.6633333563804626	1.340000033378601	nan	0.33000001311302185	0.6600000262260437	0.9205190357864934	2.830574734755482	0.5560223173253155	0.4975000098347664
chr18	36196159	36198160	0.44333334763844806	0.4178553111947476	0.9975000247359276	1.1099999944369	0.7766666611035665	0.9983333349227905	0.9085207809491239	1.9114285792623247	2.570093214859218	4.585400306322675	0.528820567831033	1.4595494924668526	0.5000000149011612	0.6700000166893005
chr18	36280161	36282162	0.8227777867405502	0.33000001311302185	1.0044186323188071	1.2039705736964357	1.9055769340350077	1.6788371863753297	3.546708933914764	1.9244961408219596	2.7153247231012814	2.7645414646015416	1.1106215359500458	1.5733647903159615	0.4679310517064456	0.6700000166893005
chr18	36514804	36516805	0.899363313126058	0.7936118720676699	0.6666666865348816	0.9214395507741112	0.8368285236391203	0.8410701140266503	0.6650000065565109	1.5599999974171321	1.1359299308045534	1.5715549567796705	0.9779507266562891	1.9316073596203778	0.6734331411991766	0.5320000112056732
chr18	36678365	36680366	1.3815894540497435	0.7487500086426735	1.889481355803138	1.2680000007152556	2.473468951184268	1.2670000076293946	2.578387864106897	1.8784615466227899	4.989021599135984	3.283235499517833	1.2294213625551964	1.1684064309773083	0.9399417171768106	0.5617425193995668
chr18	36951647	36953648	0.5837500132620335	0.7766666909058889	0.7303984175877742	0.5990000158548355	0.49831684656662517	1.1048344711199503	0.5000000149011612	0.33000001311302185	0.4950000196695328	0.6600000262260437	0.9077495471751842	1.0930805410937938	0.6649999991059303	0.5320000112056732
chr18	37009857	37011858	0.6185714474746159	0.6675000116229057	0.6658954762157159	0.7342292633452434	0.895217408907305	0.6650000214576721	0.3980000138282776	0.5220388454719654	0.6600000204052776	0.33000001311302185	0.927430422432843	1.0291282493892078	0.4742857260363443	0.752500019967556
chr18	37177521	37179522	0.33000001311302185	0.6963397044143711	0.6731568587409866	0.4255056320951226	0.45952382399922326	0.8052941262722015	0.6680000185966491	0.6700000166893005	0.4495652352554211	1.3300000429153442	0.4924242523583499	0.7749219297394762	0.6322222385141585	0.5900913354468672
chr18	37706228	37708229	0.4707867640762842	nan	0.7926053893520457	0.33000001311302185	1.492595495047833	0.6700000166893005	0.4756968339089951	0.33000001311302185	0.490194194235848	0.6600000113248825	0.6520599654140516	1.2043035616545585	0.534000015258789	nan
chr18	37760800	37762801	0.5550000121196111	1.1190675286234766	0.7216666763027509	1.4245023730241857	0.6650000065565109	0.5714285842009953	0.5577477592605729	0.6784684776185869	0.5919371921354564	2.6500000953674316	1.0321148154958857	0.996918421137369	0.6528621438182045	0.5466934358805753
chr18	38600533	38602534	0.4654051218591176	0.6700000166893005	1.8625808506415635	1.310670949917534	1.8001499161133536	1.2249921216957196	2.354109343677882	2.104391032647223	2.418255855773819	2.7722868803737444	0.8370804923857469	1.6147874791083454	0.4424063406766801	0.9798591839315746
chr18	42510486	42512487	0.42970675902981914	0.5711347674224394	1.9042856906141554	1.0361340962105914	1.5229824456447854	1.551630618121977	2.7312478919989256	2.1266728464975375	5.495039145027792	3.7054289813718633	0.6285714421953473	1.482921827547274	0.5821428671479225	1.3300000429153442
chr18	43736236	43738237	0.4987500123679638	0.4468385023144922	0.7225000138084093	0.5866371814053218	1.4213198098636117	0.5566666821638743	0.792745113957162	0.33000001311302185	0.5568041458367482	1.089285739830562	nan	0.7352783298588375	0.47571430035999845	0.44333334763844806
chr18	44661265	44663266	0.7273543187030259	0.7972131268899949	1.998558447762867	0.7775000135103861	1.66600002348423	0.8	1.0500000034059798	0.8900000154972076	0.8418181917884133	0.928000020980835	1.1391304525240011	2.0097096586130827	0.8557142955916268	0.534000015258789
chr18	49754793	49756794	1.4271330257120316	0.7736188484718763	2.5825808815970883	1.748806996169796	2.84686167709432	2.381153501671731	3.6713626605227168	1.6586511018599466	7.360591959887674	4.760555229075812	1.1955732023064212	1.1094878153976688	0.7890406493978608	0.870612565353855
chr18	50127200	50129201	0.8320919416849809	0.9321514056973248	1.635454540902918	1.2879349732376193	1.3144155979414522	1.7075000032782555	2.2442857260569866	2.228888909022013	3.7514351065542133	3.1698268488114016	1.250920572950613	0.8245159197903513	0.62744682703176	0.6637172845645725
chr18	52527660	52529661	0.5000000149011612	0.5550000121196111	1.1364311011435708	0.5349079869641848	0.6650000214576721	0.6666666865348816	0.5700000098773411	0.6675000116229057	0.4400000174840291	0.6633333563804626	0.9519336181457596	2.7496402118874452	0.6625282290826802	0.6656268386729605
chr18	52528822	52530823	nan	0.5425624087725622	0.8480663184302947	0.3948855099787239	0.33000001311302185	0.9282143137284687	0.6665338051587705	0.49957607474707605	0.9237500322716576	0.33000001311302185	0.6986313785289551	3.2297680120042194	0.5193353179110382	0.33000001311302185
chr18	52637276	52639277	1.1449425241042828	0.9042857161590031	0.8133333391613431	0.47571430035999845	0.8189189385723423	0.33000001311302185	nan	0.5000000149011612	0.6600000262260437	0.33000001311302185	1.236919458160535	0.7972899893176548	0.7177551143428906	0.5550000121196111
chr18	53550593	53552594	0.6661832179049499	0.7272727408192374	0.6666666766007742	0.3980000138282776	1.4008556148585152	0.6660000205039978	0.33000001311302185	0.33000001311302185	0.3960000157356262	nan	1.0561384893289045	0.7085911602769768	0.6655537159764499	0.5059581996048784
chr18	58835763	58837764	0.5387258840343667	0.33000001311302185	0.5734150963788894	0.7854545549912886	0.5566666821638743	0.7400000128481123	0.6660000026226044	0.3670370505396317	0.3960000157356262	0.8833333651224772	0.7431396216587107	1.18773074943062	0.573435515431761	0.44333334763844806
chr18	60500982	60502983	0.4760481246148598	0.6225048912060129	1.0813475225834137	1.7537696433316974	0.7487500011920929	1.8085714025156838	1.1166666746139526	0.6081443364472733	0.8424096541950502	0.5089702719409078	0.7078888277609895	1.488201001629043	0.8571428528853825	0.7500000149011612
chr18	60712631	60714632	nan	0.43793652218485635	nan	1.1133333444595337	0.8866666853427887	0.6031707362915443	1.0050000250339508	0.3980000138282776	0.6612500213086605	0.7332945165538947	0.33000001311302185	0.6746666630109152	0.33000001311302185	0.6700000166893005
chr18	61399430	61401431	0.9197890343545359	1.0689705868854242	0.6063799415865252	1.1660000085830688	0.8557143041065761	0.5177777906258901	1.0168137430560356	1.276892637634008	1.553846191901427	2.0119520249087204	0.927264450259484	0.98435867249734	0.7271428687781233	0.46600001454353335
chr18	61483765	61485766	0.9658444196193148	0.5728571585246495	0.7750610520321045	0.5300000190734864	0.6666666766007742	nan	0.33000001311302185	1.0031250156462193	1.160000018775463	1.3300000429153442	1.1708942767446258	1.1944444348782668	0.7175952678244982	0.44333334763844806
chr18	61581843	61583844	0.6666666766007742	0.40530455432592966	0.5850000157952309	0.6680000126361847	0.6700000166893005	0.6633333563804626	0.33000001311302185	nan	0.6600000262260437	0.6600000262260437	0.4416666775941849	0.5447951213333958	0.6600971039637779	0.3495145758378853
chr18	61686914	61688915	0.6497378414787456	0.5102777881202875	1.3324250713681005	0.6716459053115654	0.9075861958594158	0.9999999850988388	0.889378480555347	0.8874840128904721	0.33000001311302185	1.1033333738644917	0.9994739650864779	0.7396785932531141	0.855584424692434	0.5000000149011612
chr18	62547742	62549743	1.0236148778335827	0.5150501499582445	1.8886666595935822	1.706783066218036	2.5075265876948833	2.874999998137355	2.5656776986667174	2.5051093560170563	6.253761148339883	5.173031581632962	1.2791060393615141	1.0859999815622965	0.750000015643744	0.5350793803495074
chr18	63144127	63146128	0.8350000232458115	0.6700000166893005	0.5533333520094553	0.6700000166893005	0.33000001311302185	0.44333334763844806	0.33000001311302185	nan	nan	nan	0.8780288863254877	0.5975465221856855	0.6662500165402889	0.5566666821638743
chr18	65469337	65471338	0.33000001311302185	0.6700000166893005	0.7959090924323208	1.117819282242732	0.8897309526467002	1.3350000232458115	0.4411111231749863	0.7426016454289599	2.6500000953674316	0.4950000196695328	0.5332520516907296	0.4914321603637245	0.3980000138282776	nan
chr18	65579229	65581230	0.4975000098347664	nan	0.33000001311302185	nan	0.44333334763844806	1.0	0.4615280609181587	1.0050000101327896	1.429825948677395	1.13961633318048	1.3152890920128506	1.1463551254844369	0.6912442456742036	nan
chr18	65938088	65940089	1.3509015348316795	0.6652550521270236	0.7376093430004732	0.4485596815745036	0.6700000166893005	nan	nan	0.8900000055631002	0.33000001311302185	nan	0.9216167023082399	0.991904766856748	1.037429339311325	0.4569362477047447
chr18	66218332	66220333	0.6700000166893005	0.6650000214576721	1.1334146450205547	0.33000001311302185	nan	nan	nan	nan	nan	0.995000034570694	0.33000001311302185	0.4829392196187171	0.33000001311302185	0.33000001311302185
chr18	66457603	66459604	0.4800558806131672	1.1888060074540514	0.33000001311302185	1.0051848309916573	0.5566666821638743	1.0812500305473804	0.6666666815678278	1.2375574197799029	1.226439619935934	1.8394368932422565	0.8300000070849528	1.6627706894273562	0.6700000166893005	1.1456424770408502
chr18	67037442	67039443	nan	nan	nan	nan	nan	nan	0.33000001311302185	nan	nan	nan	0.3958283571188083	0.5591577461666077	nan	nan
chr18	67039845	67041846	0.8324875705574284	0.33000001311302185	nan	0.6732835989093306	0.33000001311302185	nan	nan	nan	nan	nan	0.4987500123679638	0.7169999867677689	nan	0.6700000166893005
chr18	67040425	67042426	0.44333334763844806	1.0	nan	0.6700000166893005	nan	nan	nan	nan	nan	nan	0.5404166777928671	0.6037288106093972	nan	0.6700000166893005
chr18	67047297	67049298	0.5700000098773411	0.6666666766007742	nan	0.47285716022763935	nan	nan	0.33000001311302185	nan	nan	nan	0.5825000107288361	1.0868821190563898	0.33000001311302185	0.6650000065565109
chr18	67047519	67049520	0.5700000098773411	0.6666666766007742	nan	0.49170544366195834	nan	nan	0.33000001311302185	nan	nan	nan	0.5611212923952317	1.2586427840910586	0.33000001311302185	0.6650000065565109
chr18	67048312	67050313	0.44333334763844806	0.8646107969169845	nan	0.5335928315887908	nan	nan	0.33000001311302185	nan	nan	nan	0.4424250799617802	1.3249999838215964	0.33000001311302185	0.44333334763844806
chr18	67049167	67051168	nan	1.0000000298023224	nan	0.6700000166893005	nan	nan	0.33000001311302185	nan	nan	nan	0.4788889057106442	1.0384647905877125	0.44333334763844806	0.5000000149011612
chr18	67052838	67054839	1.0000000298023224	0.6700000166893005	0.6700000166893005	nan	nan	0.6700000166893005	nan	nan	nan	nan	1.0283453713219275	0.6547963087555081	0.6650000065565109	0.6700000166893005
chr18	67054334	67056335	0.6700000166893005	0.6700000166893005	0.6700000166893005	0.6700000166893005	nan	0.6700000166893005	nan	0.33000001311302185	nan	nan	0.9411525684622905	1.1337181641689908	nan	nan
chr18	67054971	67056972	0.6700000166893005	0.44333334763844806	0.6700000166893005	0.6700000166893005	nan	0.6700000166893005	nan	0.33000001311302185	nan	nan	0.696909102526578	1.2309523707344419	nan	0.6700000166893005
chr18	67056355	67058356	0.4919047767207736	0.3857377186173298	nan	0.33000001311302185	nan	0.6700000166893005	1.340000033378601	nan	nan	nan	0.4020754855692585	0.9426552246372634	0.6700000166893005	0.6700000166893005
chr18	67056510	67058511	0.44333334763844806	0.3785714421953474	nan	0.33000001311302185	nan	0.6700000166893005	1.340000033378601	nan	nan	nan	0.39226416471134146	0.9900874336535748	0.6700000166893005	0.6700000166893005
chr18	67057527	67059528	0.44333334763844806	0.33000001311302185	nan	0.33000001311302185	nan	nan	0.6700000166893005	nan	nan	nan	0.4456462728328445	0.747934699693892	0.6700000166893005	0.6700000166893005
chr18	67057969	67059970	0.3980000138282776	0.5320000112056732	nan	nan	nan	nan	0.6700000166893005	nan	nan	nan	0.45363637804985046	0.6582345065675046	0.33000001311302185	nan
chr18	67059415	67061416	0.44333334763844806	0.6666666766007742	0.33000001311302185	0.33000001311302185	nan	nan	0.33000001311302185	nan	0.6600000262260437	nan	0.5239509670004641	0.7130508438005285	0.33000001311302185	0.33000001311302185
chr18	67062120	67064121	0.3980000138282776	0.6700000166893005	0.33000001311302185	nan	nan	1.3300000429153442	nan	0.33000001311302185	nan	nan	1.040805755500716	1.3748525625643047	0.6666666766007742	0.6700000166893005
chr18	67244276	67246277	0.9416049464809971	0.8706802737956144	2.7843847564367254	1.6883936374557302	4.746763337837606	3.7252941149122574	5.3459441760600965	4.1178484274831835	9.571099507470057	6.900304497801108	1.14397413747441	1.1018562723776537	0.7835714412587029	0.5647652502600606
chr18	67799106	67801107	1.4674028970557498	0.8315384703186842	1.885496337123111	1.9459493856363341	3.19119915436371	2.3766303608138166	1.5628516369375425	2.3774193765655642	3.452526831439697	2.8035227567385617	1.2383117106827823	1.3313992148568272	0.5232584400569902	0.6440625162795186
chr18	67932256	67934257	0.8064275749457369	0.4763768233250881	1.013249427011957	1.0812500081956387	0.8679798064809857	0.9700000204823234	1.2145454612645237	1.024666666984558	1.2630303291359333	0.660909113558856	0.7742326969678363	1.3160599643998494	0.5007070835792657	0.6700000166893005
chr18	70052587	70054588	0.5825000107288361	0.7500000037252903	0.516153861224921	0.7676923252069033	0.44333334763844806	0.6650000115235647	0.7635793368094962	0.8350000008940697	0.6620000183582306	0.6600000187754631	0.7334637684727265	0.811961271627332	0.5714285842009953	0.7614285945892334
chr18	73571704	73573705	0.8325000107288361	0.5533333420753479	0.8730711845795016	1.2648079120863025	1.5186915815433608	0.6913595803628454	0.945000022649765	1.5519641453753787	3.4073626850094354	2.457705986450064	0.8511716701245979	5.350119938914744	0.6700000166893005	0.44333334763844806
chr18	73677230	73679231	0.6700000166893005	0.6231034644718828	0.33000001311302185	nan	nan	nan	nan	nan	1.9900000095367432	0.6600000262260437	0.578194156087015	0.667318429527336	nan	nan
chr18	73738588	73740589	0.44333334763844806	0.7214728776336641	0.6700000166893005	nan	0.44333334763844806	0.8900000254313151	0.33000001311302185	0.9999999850988388	0.6600000143051148	0.6600000262260437	0.33000001311302185	0.42590409794172923	0.4617829602356105	0.33000001311302185
chr18	74960262	74962263	1.0188175868746396	0.759625977290375	0.9561271827689484	1.2208333412806194	0.5533333420753479	0.7225000063578287	0.7142857185431889	0.6661538504637204	1.0866831495632314	0.8816666851441065	1.1755234167677424	1.603369831417026	1.2020000338554382	0.4588265425088454
chr18	74980546	74982547	1.2983716293410226	0.8498002425018082	0.9085649409746712	0.33084789342119214	1.2660000145435333	0.6721927078063306	1.340000033378601	0.5041791194707007	0.7085714510508946	0.6567326993635385	1.4699177030673243	0.8966666559378306	1.1948376405646064	0.33000001311302185
chr18	76943417	76945418	1.3002381210348435	1.1378778299718042	2.5031302128802375	1.8490909175439314	3.3151398725234547	2.4750000004257475	3.709846756920507	3.008333312968413	5.012133019370055	3.508160639921001	1.166874997317791	1.879349230879558	0.7704723073773553	0.6665035165273226
chr18	78595949	78597950	0.6700000166893005	nan	0.33000001311302185	nan	nan	nan	0.6700000166893005	nan	0.33000001311302185	nan	0.5853122467800144	0.6566278108649211	0.33000001311302185	nan
chr18	80185238	80187239	1.0308608842024338	nan	0.752262225647512	0.8325000107288361	0.4875717117499211	0.9320000231266021	0.8350000083446503	0.5544933224271406	2.6700333524319544	1.328403055365699	1.1054827287455709	0.6900399631851322	1.2166410310739375	0.33000001311302185
chr18	80206153	80208154	0.7901367737800432	1.5146866635665583	2.398139920898572	2.706470580661998	4.870827306184022	3.746225727841407	6.003720128225129	5.872514357383724	9.73911710423539	9.300150689432176	0.5770849646593981	1.7415226357849396	0.9086363800716671	0.4827272891998291
chr18	82474122	82476123	0.8766563002188136	0.6663636511022394	0.7990000218152999	0.6650000115235647	0.6700000166893005	0.5566666821638743	0.665714293718338	0.7800000160932541	0.6600000262260437	0.33000001311302185	0.7646502180354585	1.1165809934050759	0.6657143022332873	0.6650000065565109
chr11	3894239	3896240	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.7665018203462709	11.753833219207923	nan	nan
chr11	3988932	3990933	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.33000001311302185	0.8689841630556105	nan	nan
chr11	4001930	4003931	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5893548499054623	1.0223076819864094	nan	nan
chr11	4593814	4595815	nan	0.33000001311302185	nan	nan	nan	nan	nan	nan	nan	nan	0.9699132585559991	2.0170162826592644	nan	0.33000001311302185
chr11	4764851	4766852	0.33000001311302185	0.9999999850988388	0.4033333472177094	nan	0.33000001311302185	0.33000001311302185	0.6700000166893005	0.33000001311302185	0.6600000262260437	nan	0.46887418529055763	0.7689721656432754	0.33000001311302185	0.6700000166893005
chr11	4781351	4783352	nan	0.44333334763844806	nan	0.33000001311302185	nan	1.3300000429153442	nan	nan	nan	nan	0.33000001311302185	0.8757463785943786	nan	0.6700000166893005
chr11	4890344	4892345	0.4137500114738941	0.3820673949776893	0.5522222376726811	0.33000001311302185	0.7783333410819372	0.33000001311302185	0.33000001311302185	0.6700000166893005	0.5842113540055741	0.6964459415961048	0.33000001311302185	0.9978013686430893	0.3980000138282776	0.6650000065565109
chr11	5003842	5005843	0.6700000166893005	0.6700000166893005	0.44333334763844806	0.8325000032782555	0.6666666716337204	0.6700000166893005	0.5566666821638743	0.33000001311302185	nan	0.5159155134583863	0.5772527592741089	0.919090910391374	0.33000001311302185	0.33000001311302185
chr11	5380739	5382740	nan	0.33000001311302185	nan	nan	nan	nan	nan	nan	nan	nan	0.43854749702208534	0.9333607683620008	nan	nan
chr11	6172330	6174331	nan	0.6700000166893005	0.8299999907612801	0.6700000166893005	nan	nan	nan	nan	0.33000001311302185	nan	0.33000001311302185	0.8740042815627072	nan	0.33000001311302185
chr11	6199450	6201451	0.8900000055631002	0.33000001311302185	2.2680000185966493	0.6649999991059303	1.5000000223517418	1.167500026524067	2.2719999969005586	2.6724999621510506	2.783999913930893	1.986000007390976	1.1854850152602692	2.6345641398549016	0.33000001311302185	nan
chr11	6394124	6396125	nan	nan	nan	0.44333334763844806	nan	0.33000001311302185	nan	nan	0.33000001311302185	0.6600000262260437	0.6700000166893005	0.5873454095869046	nan	nan
chr11	6637648	6639649	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.33000001311302185	0.743079019691812	nan	nan
chr11	7791602	7793603	0.6600653694735633	0.6700000166893005	0.4975000098347664	0.33000001311302185	0.33000001311302185	1.3300000429153442	nan	1.340000033378601	0.6600000262260437	1.1454369049627804	1.1089438957349695	0.6533333311478297	0.830098540324883	nan
chr11	8995758	8997759	0.47571430035999845	0.44333334763844806	0.6700000166893005	0.33000001311302185	nan	0.33000001311302185	nan	0.44333334763844806	0.4400000174840291	0.6633333563804626	0.40359308748018174	0.7038630352824063	0.3980000138282776	0.5320000112056732
chr11	9117102	9119103	0.9657042953636976	0.6378101165681667	1.0616302242657305	0.8054704492683712	1.320436962981349	0.9605278115554815	0.8020000219345093	0.6650000065565109	4.203678917318936	3.1884420666184443	1.2178810658543067	0.9955959979931344	0.7255037574595357	0.7925000116229057
chr11	11113743	11115744	1.1979999989271164	0.4742857260363443	1.4150034615354201	1.1518182050098071	0.6683333466450373	0.9700000150637194	0.6666666832235124	0.6672727411443536	0.8250000104308128	0.5500000168879827	0.9979536730887193	1.0960426390131341	0.640000017789694	0.4210308038964967
chr11	11461418	11463419	1.0639999985694886	0.6700000166893005	2.4785714617797305	1.4680000245571136	2.665714302233287	0.8866666853427887	1.2525000125169754	0.5000000149011612	1.4875000342726707	0.4400000174840291	1.0429356709485647	1.9205366224374696	0.3980000138282776	0.5000000149011612
chr11	11802052	11804053	0.39786428528393575	0.33000001311302185	0.9443292770443893	0.33000001311302185	0.6880841171630075	1.3316666583220165	0.845925940407647	0.7075280979108275	0.4950000196695328	0.6600000262260437	0.33000001311302185	0.48730207827345945	0.46877552477680906	0.6700000166893005
chr11	11889407	11891408	0.4819266183660665	0.44333334763844806	0.7169565199941829	0.33000001311302185	1.1100000341733296	nan	1.1166666746139526	1.27360363532831	0.6600000262260437	0.6633333563804626	0.712548596007767	0.6856317036807488	0.6671428765569415	0.4171795012095036
chr11	12313513	12315514	nan	nan	0.6700000166893005	0.44333334763844806	nan	nan	nan	nan	nan	0.6600000262260437	1.0	0.6476007811029166	nan	0.6700000166893005
chr11	16515896	16517897	nan	1.0	0.33000001311302185	0.33000001311302185	nan	0.6700000166893005	nan	nan	nan	nan	0.78073092116866	0.33000001311302185	nan	nan
chr11	16904184	16906185	0.8217853251579427	0.4666396886230963	0.47925667667455796	1.3300000429153442	0.6700000166893005	nan	nan	nan	0.6600000262260437	0.6600000262260437	0.9075697040727175	0.8362500015646219	0.6345727088448739	0.4176288800141246
chr11	17007717	17009718	1.0499999948910304	nan	0.6671428765569415	nan	nan	0.33000001311302185	0.6675000190734863	nan	1.3300000429153442	nan	1.2758916353063166	0.985357135889076	0.9204359868783284	0.534000015258789
chr11	17191843	17193844	0.33000001311302185	0.44333334763844806	nan	0.6675000116229057	1.0000000298023224	1.1133333444595337	0.6700000166893005	0.6666666766007742	0.6600000262260437	0.9933333396911621	0.5533333420753479	0.5018854098150048	0.6429973664429207	nan
chr11	18094985	18096986	0.6735583028788459	0.6700000166893005	0.6660000026226044	0.33000001311302185	nan	0.6700000166893005	nan	nan	nan	0.6600000262260437	0.5253829249200492	1.9917990584426148	0.6650000065565109	0.33000001311302185
chr11	20542252	20544253	0.6700000166893005	0.3924489933617261	2.090289879536283	1.7101449102595232	3.338695664336716	2.6869565092999004	1.337101442226465	1.3718840574872666	3.4959420777749326	3.852753597757091	1.0852034333601412	2.0950184023925846	0.33000001311302185	0.6075510364405963
