#'chr'	'start'	'end'	'GSE153529_H2Aub_1Cell_Mat.merged.bw'	'GSE153529_H2Aub_1Cell_Pat.merged.bw'	'GSE153529_H2Aub_2Cell_Mat.bw'	'GSE153529_H2Aub_2Cell_Pat.bw'	'GSE153529_H2Aub_4Cell_Mat.bw'	'GSE153529_H2Aub_4Cell_Pat.bw'	'GSE153529_H2Aub_Epi_E65_Mat.bw'	'GSE153529_H2Aub_Epi_E65_Pat.bw'	'GSE153529_H2Aub_ICM_Mat.bw'	'GSE153529_H2Aub_ICM_Pat.bw'	'GSE153529_H2Aub_MII.merged.bw'	'GSE153529_H2Aub_Morula_Mat.bw'	'GSE153529_H2Aub_Morula_Pat.bw'	'GSE158360_H2Aub_Sperm.merged.bw'
chr1	19212926	19214927	2.6556324923056356	4.582395395834645	4.063277919431855	4.874389146102303	5.482042109114357	3.6768839765583974	22.995635948676814	19.809176281533915	4.340022568938614	4.022890022550446	1.1648538141236313	4.34151674794412	4.774653363263589	1.985606207125548
chr1	19283788	19285789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1470817082646726
chr1	20668881	20670882	8.032286483844716	5.496269203674072	4.939870175214364	4.641504697118147	5.985459244054654	6.845972991716498	2.3850493252366736	4.511089720051626	8.911576369713092	3.9628512021721987	1.7748136146255638	5.3023939873801655	4.692373529545728	4.191834226004902
chr1	21078224	21080225	6.857019978961249	3.816490450243781	7.499705170941675	6.153525261924244	6.66246703289438	5.014941832948958	9.87449586135277	10.148802030449923	10.800114050678824	3.6073925412934402	2.578209766324075	6.975153106144224	8.263079126378049	3.2867914230331428
chr1	21348676	21350677	0.0	0.0	0.0	0.0	0.0	0.4015414789877553	2.1315116515343098	0.46078559459894075	2.496874993708895	0.0	0.24709020299592177	0.2146566780968227	0.0	0.5138056844189904
chr1	22314842	22316843	3.774861232570742	9.177850924867919	3.7673352661876307	3.399441432380962	5.7181264857302185	9.859390884325064	8.386931849264728	3.078048522564127	15.099286507869113	2.1999815064391632	0.811867809843743	3.7982428702397804	6.198567128669971	1.7267417221412487
chr1	23396771	23398772	1.569095339553467	1.9582914984387079	1.7818976363678207	3.127741425589047	1.513724029451415	3.0937226565702742	2.2997866029563037	2.932898307907051	6.137777548679884	0.4803453070827867	1.5842011872081385	3.6507153225683795	1.9033132491857632	1.6620259156291453
chr1	32066645	32068646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49418040599184354	0.0	0.0	0.0
chr1	33719418	33721419	1.673391302009632	4.8696181927842535	4.169417692982274	0.34063888275283744	0.20252424499382085	0.24710244860784938	4.588359714567155	2.262457269480799	7.009403405101343	14.021272936682294	1.3681737525888469	1.1318238659658055	1.8630130646051257	2.88770918581618
chr1	33907224	33909225	2.9202621958959942	0.2219397031563869	5.7190595299884235	4.930007828527066	6.258577419959683	4.120433205905287	12.746430482344888	9.116643455730326	10.682088575501373	7.3348713998256	3.0180303053162443	3.186278329379317	3.0711592677114963	12.751022641745763
chr1	34159329	34161330	2.276590965438759	7.0215582790403355	3.0867920808348877	6.315740137205071	1.987052133951945	5.684595011520957	0.5048321104836071	5.713739871740461	5.220740988872934	3.540145170563522	0.6353748077037988	1.6329492798213778	4.988742304348696	3.1191174198781653
chr1	34458745	34460746	1.3324863163606337	5.461453588410415	2.58481510039391	2.6428533410620894	5.34432688336084	4.377422569871604	21.407092547666903	19.998099178865157	12.012235696764959	13.93481125800625	0.7003242324912983	6.876018628157835	7.889472718122064	2.3003613463882684
chr1	36164810	36166811	4.4208691562193145	0.14143200888149982	1.067639662586767	2.9047056976882653	0.8980503604151141	2.1386716927009366	2.221260499739754	3.6563339433569957	3.522863511024029	2.718753580210627	0.7059720085597765	1.2496911460670574	1.0377133689720235	1.5845627224725345
chr1	36510875	36512876	3.230037378228229	5.008871712844292	3.1217554698640977	2.2170545308962875	1.04155324805325	4.295876777988264	3.9331992777033724	8.932332325791908	6.128696987832683	3.362417149579507	2.295820936091479	3.812291239333832	6.55202918586464	3.412300664147754
chr1	37871205	37873206	1.983941466256656	3.376961082294546	5.777748591181399	7.589080811738373	5.000611282002622	2.7490146216126097	11.714329981196231	11.020843509910465	3.772548858551071	7.714340627461538	2.746231089467588	3.973089056215186	4.0719300880842	2.0297304515180916
chr1	40224079	40226080	2.2649159174094136	5.639876179311467	1.4934478978524501	5.320466576547161	3.660479400945508	4.3774219324206305	3.087327245114625	5.2529572916293015	6.037900086821823	7.666306335052688	0.07059720085597765	3.181593486632424	2.886452885641568	5.449875016619956
chr1	45813544	45815545	3.5071186218662063	1.6580201353447728	1.4434988695284774	2.8328675558899477	1.8817395265551582	1.1119610187353224	3.253359737424836	1.727945979746028	1.8703863552842719	3.7947270204161834	0.4588818055638547	1.0506456420160661	1.1015211792363935	1.834602527294321
chr1	46065737	46067738	2.8221943946792627	1.0357181381309468	1.9055194397201423	2.6382174290519305	1.3887376442127142	0.41760313814726546	2.1606785971066285	1.3247585844719547	0.0	2.0414675551018435	10.629114465437073	2.3916596957649485	1.9839121373160846	3.4721156946722713
chr1	52629704	52631705	4.696393071860447	2.719847873590518	10.352996614323683	5.072518599861446	4.919603064440299	3.447078692442414	6.069197915185398	6.722864787737052	5.570300795685227	14.280654431580901	2.0769696313104054	3.7225272980170034	4.526138066053986	1.3943364509399505
chr1	53345760	53347761	0.6615737210149351	2.4413353049236797	0.7180035203650617	1.6105046872792395	2.1120385013181884	1.7927282646499474	1.8510489747382473	4.446582489166183	5.043684204479029	1.0807769409362702	0.60007620727581	0.8605765788511059	0.9755848624121243	1.2717685608909108
chr1	55130244	55132245	2.7241253423905265	1.2228442468028375	1.9354883162514203	2.8096954683135116	0.6723804933794851	2.231334753479736	2.5084538152371567	6.047809940168466	0.36772136888403945	0.0	2.004960504309765	1.5658193835611645	1.6002266314076161	1.7904771640859563
chr1	55203391	55205392	1.9987281859367863	0.0	2.697197531652951	4.144446922266025	2.4788967468093954	3.5644528211682274	5.575585301431163	5.013346327953729	2.9599288500052343	6.36457317415206	1.7084522577359162	2.4267860773144694	4.388448685184233	11.451803250529657
chr1	55361706	55363707	10.096397938459054	12.752820330700358	8.783375652833678	8.010826808818873	8.155360999195532	7.077012941635948	20.91796729685008	14.371897896190454	8.73905579368214	3.8763841260140803	7.795342826890922	9.044434409270222	11.743103341898998	6.700074498502092
chr1	55362468	55364469	6.536347798381311	9.338868080169663	8.17338354333766	5.3992541635828815	4.421971526043467	4.972934718134402	14.898137796526846	11.369878497259549	4.912037130238591	2.2528194902182697	6.216789435768414	7.302989928737871	10.78851364327335	7.491372992788655
chr1	56970468	56972469	1.1285657170175136	4.739058036556368	4.9673381216343735	5.293819231131504	0.4999455647847463	1.6765901435916868	7.314446118043579	14.535484226747252	2.1563907434557867	1.2681115439747168	2.1532146052561183	1.0006883896809111	0.6716593094672756	11.037028932023322
chr1	57376619	57378620	7.386273651466198	10.74883506990325	7.552155369582741	5.464138038035693	8.109070823169958	4.467611240184885	7.025010093219992	10.197186531036392	2.485522315956127	3.7514952993702733	2.3932451060388993	5.908894671076003	5.8652612489798495	3.0700911536686184
chr1	57405547	57407548	3.357678401952741	1.523113226902479	3.5987615642519013	5.683117942533631	2.8121937535394137	1.0860151424817834	7.350343423030306	3.3959918339094	2.056515803758887	2.8628568577802165	1.7705777974679195	1.7469105285027813	1.2811899261436481	2.0405168337919664
chr1	57984339	57986340	4.265203217397268	4.961003699581483	5.046008307358314	4.907991569200675	5.051531714239697	3.58298456353107	6.237475043949278	8.155905560574968	15.117433710970442	9.738998789599036	2.047318818865866	4.535878917564457	4.223053279011205	2.5719729887730236
chr1	58712285	58714286	2.4532688117992394	0.0	4.0370562559124945	5.48383506722953	3.461427886863758	4.108077850656352	8.778458193264742	6.232127454625196	11.208702261837526	3.2951688065879168	0.5647776068478212	3.288531993580484	1.9310191683266413	1.3237365003468573
chr1	59093899	59095900	1.2453148568766763	2.0670854705741917	7.8068903108527214	6.895053523710405	5.758631376431382	8.835153739372531	1.9632342813731074	3.2830983623750565	2.610370244222066	7.925696834095236	2.1913371086120605	9.913206221102953	13.141005773892228	3.089700308518074
chr1	59162388	59164389	4.979703721614077	3.0462274070026756	3.31031165058645	2.157382843555182	1.4176696851693171	1.1428488248113036	18.703440154331556	11.544979582543018	3.5682599698228277	4.803451164432432	0.8669336265114056	1.9904486868513755	3.9879729067427347	2.637667754600788
chr1	59236092	59238093	2.285151884116154	0.0	2.882005313347126	2.3485587385521716	1.5611725709010575	0.0	2.414217627447644	6.713648778447385	2.8373577426755983	3.5689656316251055	1.1902688064317832	2.5961679991693987	3.4456075395958714	2.2944787462492813
chr1	60042121	60044122	0.7004887625195276	4.025374109419747	3.0305998243134598	1.2432171694342342	0.6365047699805798	0.24710244860784938	7.031737726488928	5.517909717226195	8.512076731028406	2.3056574358694677	2.154626570124438	2.0130847073506857	1.8898798475737335	6.911871383691775
chr1	60104310	60106311	5.79382767729733	12.345927642620188	3.123004295657957	3.9115593529891397	2.2705860948157515	2.741601376578785	6.484280073422304	6.257464132923772	8.044471920877024	6.004315147037687	0.811867809843743	2.1169009398722993	2.5162018931311168	0.8579778826159278
chr1	62702316	62704317	5.298815336184523	4.6085102766647985	4.310523298845953	6.550940807910635	4.575889737292685	1.3967466026708402	16.201729818798793	16.417792866910357	2.1246135345641997	7.968928900675318	5.145123985396332	5.13301176103814	7.225364497755242	13.318757566435822
chr1	63963726	63965727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1754620766294175	0.0	0.0	2.866137591318629
chr1	69684959	69686960	0.2194864789227853	1.849495619907789	2.39001902933421	1.1679063222218846	1.2811104918884553	0.730187735636195	1.8106628462769043	3.0181481586820422	1.5889194951779482	0.6340551762387849	5.73390459692639	0.9101428049078946	0.8588838802463469	0.9226938342523837
chr1	72306420	72308421	2.6400673164241852	0.9791457492193539	5.421866493425269	3.789903639793873	3.960215621683253	1.6580574301586695	4.814967608225459	6.999331140208399	6.092374244015077	13.271928976917792	0.5294790064198324	1.4799577161587816	3.6487860174431677	1.2550981196089426
chr1	72859655	72861656	5.890341149634686	2.7198473969916592	5.7515241202564615	8.707165192628372	3.8190285186062214	6.033005478500069	10.085409182062868	7.040805172288733	6.58721175472597	8.64620814020785	1.3413468162635753	10.892819397572218	11.311992615237944	5.765614469786515
chr1	73015035	73017036	15.843530841972278	4.943594757644371	8.902001266298385	11.018646759727131	12.411842080010944	8.474378547687522	12.158585582239398	9.982917324296835	2.1609305134420094	9.967157853835229	8.069260019114589	11.927066618177308	12.51677941870892	3.590760092566098
chr1	73854574	73856575	4.517380082446417	12.95082414847264	24.166135873275064	10.834419369876295	15.36753051177315	10.874981199843118	10.208812003014149	15.035433927933495	19.974987677250546	7.805611055413227	1.9428349675565049	19.69137687798681	19.731652020097435	5.8842594319733905
chr1	74770891	74772892	3.452637224659689	4.499710261255785	0.4582731520039388	2.177662065421147	1.7266638010874324	0.2891098648711838	12.719510058413023	5.626192693886669	1.3619309958668127	2.041466363604697	4.331844202820388	3.285410880327582	1.9385755076401237	18.998089060909685
chr1	75502679	75504680	7.968464363818762	7.363172976747863	8.946957036532622	10.518108224701965	14.233405469239562	10.942930691484092	16.304940279932513	34.27323124421829	18.90814139210302	19.646117745608702	4.5492836231592	15.54734871275481	15.171929869992562	10.25161082717194
chr1	76488132	76490133	2.5202056207042047	4.386573027992535	4.758807619829764	4.334465730791983	3.7229736958188693	2.257280868032704	3.3139380841538766	1.2279946104637807	1.8522261543788652	0.9606906141655734	1.023659412411676	2.537626615171132	1.8882013948365248	3.23874385591628
chr1	77495767	77497768	3.7530667184889763	1.6319095820322567	5.318223180442021	3.7956960054709277	1.9592773624803352	1.3899505585208647	7.244888915234003	3.0365773186214207	4.312788492914797	3.722674223496162	1.3667618085717272	0.267735420317128	1.4306333477290971	3.12107861536494
chr1	77514087	77516088	1.0896496865702892	3.1593736146224374	6.856626531113868	4.536067314233737	2.3296074045115502	2.1782080844781926	14.310288090875064	16.51917012627872	9.651556279050416	6.965003616508397	2.914252439419786	4.236140762967268	3.0568858044913623	6.68732737255716
chr1	79670971	79672972	1.5177266529832465	3.372612218747194	4.032061648333091	2.6544403619971173	2.430290880350993	2.445078163013525	4.280970961853363	6.892200364404056	1.3619329975820196	3.861976268945605	2.1885132131309644	5.532666146189257	4.228931134727703	1.6463368397721763
chr1	79775017	79777018	1.41343128413096	0.9791457492193539	3.0418394666382933	3.398282631583836	0.8019960101755306	2.193034112244949	3.0850814736407735	2.1887315743449687	3.7453092377761315	1.6812085747897536	0.4602937495809743	0.7220257570718539	0.8336963356881664	1.1031138128426479
chr1	82585920	82587921	7.020465189787461	5.548486216314908	10.490354688330807	6.705616415291653	8.847411042270155	5.590690788419648	20.18203677444801	18.535099906482916	7.5360183010454005	9.210615800298017	1.452184421309586	8.184247995423771	9.499772081727805	8.61605944578675
chr1	82723889	82725890	4.782009967620941	8.551198584267285	11.318245432842737	7.45699923137377	5.971571130194943	6.315936590658909	5.38487020937697	7.918599692539594	7.331732531180089	13.142237235759866	3.709882885619797	3.3049234738652555	2.576651508482857	1.617901543269808
chr1	83158761	83160762	9.817753205592485	12.080475648005923	12.09493280803484	5.848806815883745	7.929688119101917	7.582338238763309	10.26265936407788	9.971402530965657	7.372588723376654	14.597683873669855	2.3904212180046605	6.080622155269583	5.925708905271981	1.1933246228410148
chr1	85001165	85003166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4803453070827867	0.0	0.0	0.0	0.0
chr1	85288386	85290387	0.0	0.0	0.0	0.0	0.0	0.0	0.03141177576342444	0.0	0.0	0.0	1.2876929257405751	0.25602642885748594	0.0	0.0
chr1	85602890	85604891	0.0	0.0	0.0	0.0	0.5103610973844285	0.4015414789877553	0.0	0.0	0.5674712482778386	0.0	0.6353748077037988	0.0	0.8185842167074117	0.0
chr1	85735605	85737606	4.251192721291103	16.97620185621377	4.46411048454502	4.965923933432378	3.228815046326629	4.246455990392407	9.959768820976628	9.425372838139952	6.768800414246002	12.253600443201861	2.3297076014385767	7.64331650406286	8.74247817549927	4.909596793238132
chr1	85792446	85794447	0.36892447693237124	2.9374372476580617	2.107185598971068	0.5596214170041292	0.6989979655786731	0.9723481352718873	4.328088503489192	2.572335581848587	1.8340670744339744	0.0	1.61949978018927	1.0436198390882532	1.8092814714297363	2.2395666726287278
chr1	87124007	87126008	0.10585163522517306	1.462190165750865	5.316978938575985	4.161828397810906	5.512130090083438	2.317820193706781	6.34965845801007	7.183647241072914	2.8373602448196067	11.172828774640466	0.5054759581288	7.263961478449713	7.314354571624138	8.558205774937315
chr1	87212913	87214914	4.381953559238752	3.7599163408103076	3.9178052470423115	4.47234245897948	1.894469615997284	3.3556517703958537	13.731410960922355	17.026026147654626	2.5513522335435677	6.239681850130233	1.4825412179755306	3.4860137646821427	2.7496036631294873	2.0866034916196687
chr1	87325997	87327998	1.906886075747603	1.087939244755979	2.376280909714134	0.6951813933731377	0.4629125599858762	0.710419539747567	5.889700103675884	6.393402162520425	2.042896493800219	14.410358569075143	0.9530622115556983	2.6344161936785206	3.6941228450268047	2.155240050796745
chr1	87755010	87757011	2.4532690620136406	0.43517588854193506	4.089501254383413	4.640344138862728	2.7612734024432943	2.950402521479434	5.025881107660129	2.824615694891507	4.517071636720397	1.1336149247153766	0.6156075914641251	1.8546303000109365	2.7798274472497333	2.5258877130820117
chr1	87783570	87785571	2.1030245556466762	7.550290132510192	1.9167574556513705	2.8919573487906622	1.1237202393657144	2.456197981712879	0.38815980050517346	0.9791693885227492	1.0214487473289113	4.303893951461769	0.3120396277834212	1.2996473323101403	1.4247561890384306	1.2472546175680774
chr1	88007550	88009551	2.1839703040859333	2.837345344432886	1.1600441989870085	1.2188860908977275	0.5508659463831926	0.49420489721569877	1.4584024330188727	3.5756942123725737	0.22698849931113546	1.561122248019057	1.5178398184035196	1.3105735620339474	1.997344949851925	1.6924230672311091
chr1	88102256	88104257	6.696682017305862	1.740700217975729	1.6557788620109501	1.9140693608788715	3.625759969050738	2.212802554773486	1.0657564155582426	2.4928510075864168	2.8373562413891933	1.5611215331207686	2.9241360422970355	3.027819782480605	3.1668712495863884	1.3884542008628253
chr1	88102256	88104257	6.696682017305862	1.740700217975729	1.6557788620109501	1.9140693608788715	3.625759969050738	2.212802554773486	1.0657564155582426	2.4928510075864168	2.8373562413891933	1.5611215331207686	2.9241360422970355	3.027819782480605	3.1668712495863884	1.3884542008628253
chr1	88226019	88228020	18.371512717571573	3.1550251919290293	7.111361271020831	2.9487321223097407	15.785317795089577	3.175265988012006	3.028990434801978	0.0	12.261917755759876	5.283796948114078	18.32561515486878	18.51662991858315	3.8158584814676937	10.610491542444414
chr1	88700875	88702876	5.56811453687257	1.092291480240257	3.251621477250038	2.796371876150891	3.6755233373360774	4.44784590388941	8.193974074097289	3.8682958091991297	3.300417804289079	2.5218123855857715	2.912840486466438	6.132138470361854	5.542022622983971	2.4758793007785354
chr1	89682891	89684892	2.6852093000283306	4.499713597447797	2.6122850892783283	5.814044428848732	5.517914301392318	5.540036647573583	5.77751403448285	4.704618942969922	4.848473434505434	5.528774567927676	0.8471664102717318	5.340643531378956	7.83657713534533	1.2590202984960004
chr1	90807075	90809076	10.025568904428706	4.025372203024312	9.528851305109926	7.071163801119841	9.385550026414634	5.378183519047895	3.98480511092949	5.8796239606980265	11.24047601443419	8.886384606540114	1.4472426086113133	11.832631664595445	13.379436647457101	8.07185303718075
chr1	90968619	90970620	4.451999725072995	3.372613136199997	11.981303374925773	10.03727686542204	10.472231126439267	9.425109189132165	9.654619926098047	11.227042149568069	12.22106607028212	4.779435805473728	1.7649300005482411	6.664486046673833	6.1784198869174265	2.7906336369721787
chr1	91405028	91407029	1.4009779003606564	0.8572965004276121	3.711144070575262	4.555765662414917	3.584100424200818	2.3400594793755314	6.6682647493468235	8.798704110164156	1.0214482469001096	1.320948641279946	0.24709020299592177	4.147154389709785	3.3532571866475362	7.829664917363934
chr1	92640984	92642985	5.563443991733991	13.9560730208283	7.492219207883775	8.96901492105014	9.06035306583578	4.588693538229207	8.62925348801353	10.683311419985046	6.423779439473378	13.848345561601828	0.5294790064198324	7.491104656431093	8.865893716993241	2.79455759357298
chr1	92933407	92935408	2.588697039562723	11.284101138765486	8.908244490921348	8.779001252881173	13.922090803248354	12.734428439123638	24.98579122876001	27.739295947081086	13.410482990926411	18.421232089109864	0.9530622115556983	14.658287982175732	16.553865623021352	2.3258556499891077
chr1	92992217	92994218	2.9171495602048676	4.682488640685608	7.022705337633079	9.47302128302342	5.706554304177257	8.297699902547354	6.057978164905432	6.146878580877866	6.882298465254068	12.047050531359686	0.9530622115556983	9.1123467210172	12.680916101321287	7.010904614297465
chr1	92993180	92995181	2.998095031263589	6.88012881996273	4.6913772673085	4.760842498929902	4.325917067377643	5.871153785728443	4.263022668715538	4.713837383390366	4.231068749835288	17.273210212863845	0.6212553675326034	10.558739371147231	10.623121665275914	5.604803827629871
chr1	92995192	92997193	5.460706946016966	1.2315477645736763	4.16317425960901	6.372507457552047	6.165993898764424	5.734014458682524	8.992729372408675	6.239037701512861	7.222779212505563	11.41299830050185	0.3784009965880402	10.966977760471266	14.405398345958703	6.497099013283275
chr1	92995806	92997807	3.815334678232402	0.8703517770838701	3.5138482060925713	4.997204191025825	6.179881287717271	4.309468842458272	6.412481715952022	5.73678222410325	4.739524369475723	11.047935628819502	0.4235832051358659	7.769769486041739	9.941385315871727	6.1244914285067855
chr1	93005333	93007334	5.6459487901217695	4.242961577091855	8.641020601835923	4.069137064711205	8.992076165791692	5.0804256749474845	4.770096622068604	6.971688822470326	5.792745263263144	5.725714118286469	1.812936117981506	8.6455658195854	8.425959678484999	8.699404697904344
chr1	93800933	93802934	3.737501212324517	0.0	1.6045809278245093	1.3243226011296263	1.167696926606887	1.8038478748373006	3.5158715174235087	1.4975531824465576	2.4968754941376967	2.442556717466081	1.9061244231113965	1.5806496932707925	0.8756753819278333	1.3894338724554807
chr1	96661572	96663573	2.0952414622728615	11.558257070557586	6.676814071420787	6.717784741710032	5.985456995222939	9.703713174702703	5.952524953934623	5.1792320850073015	6.028816090650048	4.683364837661736	2.016256056446722	3.464159710236873	5.182685106054418	1.84146561472491
chr1	103212284	103214285	0.31288498059205566	0.0	0.8272646427869439	0.0	0.6156737047812153	0.0	0.14808408574185808	0.0	0.0	0.0	1.3942947094587015	1.223150315730349	0.029385133363913442	0.0
chr1	104737451	104739452	0.8172368896061155	0.0	3.1217555899670097	1.448295695492174	3.297094637247874	0.52509270329168	0.6147733256555926	0.0	4.766756269349151	0.0	3.493149501332517	2.831119510127806	2.1602214114300193	0.7599230351178781
chr1	104767818	104769819	8.472813004317848	4.682490177716928	4.587733754153731	6.5381892062258204	5.9299093560538605	3.051714406258937	10.132524888316492	9.941449881195725	3.1006637913533774	9.256247743018445	7.809462295896348	6.121210506771399	4.6100957709392985	9.825070775788406
chr1	105989405	105991406	4.7010651556984415	0.0	4.814998229940435	1.2455333297935383	2.6617471663014167	1.4826146916470964	6.158943848273922	3.5710886321861346	0.0	0.6965006952700408	3.2954773335740426	2.170759799002648	3.153437922204631	2.9230087185906863
chr1	106170868	106172869	3.438624510700735	5.988016782910272	6.7017883653941	2.9690085287870973	2.4383918978106314	3.4260751001242697	5.093187893110177	4.944229620209579	6.725671486518551	0.8406042873948768	2.235107367185281	2.577434727336573	2.6404584910141593	4.65857638507292
chr1	106545630	106547631	6.315305250159268	9.299695696013382	7.726973229798599	3.7933799880912815	8.761774170583394	5.822968808249913	7.978579295747939	4.278396747995173	3.6318159889781674	5.8842283436681315	2.542911174832315	11.293248846970577	8.982594062184644	3.7290172236136114
chr1	106713289	106715290	1.9333506159517897	1.5231156098967729	1.1363185256317458	2.1203060676788223	0.33561160598976025	1.1953582029709633	5.555390987081685	4.953442682688502	2.433318714330579	1.561122248019057	4.744131877981145	2.013864707553583	2.7462448535234794	4.212427930198032
chr1	118470771	118472772	1.207953954922563	3.812139353830775	0.6830402764602044	1.8190602162431204	2.210407432945057	2.415426435141728	1.1083865673288233	2.066623892205051	3.6181961785906975	7.690330743432224	0.666437576080429	2.215249977309605	2.046880793178278	2.3778250788164876
chr1	120339581	120341582	1.0507342697440953	0.21758794427096753	1.3111383482434045	0.49242077917530797	0.7522328921045917	0.0	5.945793620828746	10.79390248532655	0.0	0.72051796062418	4.583170226667596	2.575873193712249	1.0914454038354053	7.332522906761417
chr1	126491926	126493927	0.7783213476727212	1.749407071938579	0.874090855983065	1.390364413139881	1.1572813999646905	2.2263928355722653	6.731085477025434	3.283097897691169	0.0	6.965003020759823	0.3205112918861385	2.96771710691066	2.539709920825987	4.9988265602306265
chr1	128591298	128593299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.752259869268094	0.0	0.0	8.16794887964038
chr1	130628605	130630606	3.6503285029600527	4.242961577091855	9.37651064394713	7.12794435435328	5.953055634610597	9.598698233557247	3.1995118964260545	5.819721332971362	3.858805989575708	9.544454641308802	0.7059720085597765	4.460944299218894	4.158406442788051	4.2310590937041095
chr1	130660617	130662618	5.143152380633032	9.391092183648318	6.519481017671782	6.4906953921739845	2.0182987317509915	1.2886392694899347	4.000510081358399	2.015936976370366	5.951639813104312	4.789039866320197	1.755046401364633	3.67725450256239	2.885613087473483	1.8385242307740173
chr1	130714820	130716821	3.279846432326973	0.8703517770838701	5.398143457329792	7.512606853368817	3.236916039956325	3.1258473977751877	9.901423173091342	9.531352497827166	3.90420228823729	3.12224211304382	1.5178398184035196	3.489139646127902	4.504311691576811	2.499412359088019
